0.82	612.50	318.50	147.00	7.00	4	0.10	23.54	24.61	1	
0.82	612.50	318.50	147.00	7.00	5	0.10	22.58	28.51	1	
0.79	637.00	343.00	147.00	7.00	2	0.10	35.56	41.68	1	
0.79	637.00	343.00	147.00	7.00	3	0.10	37.12	35.28	1	
0.79	637.00	343.00	147.00	7.00	4	0.10	36.90	34.43	1	
0.79	637.00	343.00	147.00	7.00	5	0.10	35.94	43.33	1	
0.76	661.50	416.50	122.50	7.00	2	0.10	32.96	33.87	1	
0.76	661.50	416.50	122.50	7.00	3	0.10	32.12	34.07	1	
0.76	661.50	416.50	122.50	7.00	4	0.10	32.94	34.14	1	
0.76	661.50	416.50	122.50	7.00	5	0.10	32.21	33.67	1	
0.74	686.00	245.00	220.50	3.50	2	0.10	10.36	13.43	1	
0.74	686.00	245.00	220.50	3.50	3	0.10	10.43	13.71	1	
0.74	686.00	245.00	220.50	3.50	4	0.10	10.36	13.48	1	
0.74	686.00	245.00	220.50	3.50	5	0.10	10.39	13.70	1	
0.71	710.50	269.50	220.50	3.50	2	0.10	10.71	13.80	1	
0.71	710.50	269.50	220.50	3.50	3	0.10	10.80	14.28	1	
0.71	710.50	269.50	220.50	3.50	4	0.10	10.70	13.87	1	
0.71	710.50	269.50	220.50	3.50	5	0.10	10.75	14.27	1	
0.69	735.00	294.00	220.50	3.50	2	0.10	11.11	14.28	1	
0.69	735.00	294.00	220.50	3.50	3	0.10	11.13	14.61	1	
0.69	735.00	294.00	220.50	3.50	4	0.10	11.09	14.30	1	
0.69	735.00	294.00	220.50	3.50	5	0.10	11.16	14.45	1	
0.66	759.50	318.50	220.50	3.50	2	0.10	11.68	13.90	1	
0.66	759.50	318.50	220.50	3.50	3	0.10	11.69	13.72	1	
0.66	759.50	318.50	220.50	3.50	4	0.10	11.70	13.88	1	
0.66	759.50	318.50	220.50	3.50	5	0.10	11.69	13.65	1	
0.64	784.00	343.00	220.50	3.50	2	0.10	15.41	19.37	1	
0.64	784.00	343.00	220.50	3.50	3	0.10	15.20	19.43	1	
0.64	784.00	343.00	220.50	3.50	4	0.10	15.42	19.34	1	
0.64	784.00	343.00	220.50	3.50	5	0.10	15.21	19.32	1	
0.62	808.50	367.50	220.50	3.50	2	0.10	12.96	14.34	1	
0.62	808.50	367.50	220.50	3.50	3	0.10	12.97	14.50	1	
0.62	808.50	367.50	220.50	3.50	4	0.10	12.93	14.33	1	
0.62	808.50	367.50	220.50	3.50	5	0.10	13.02	14.27	1	
0.98	514.50	294.00	110.25	7.00	2	0.10	24.29	25.95	2	
0.98	514.50	294.00	110.25	7.00	3	0.10	24.31	25.63	2	
0.98	514.50	294.00	110.25	7.00	4	0.10	24.13	26.13	2	
0.98	514.50	294.00	110.25	7.00	5	0.10	24.25	25.89	2	
0.90	563.50	318.50	122.50	7.00	2	0.10	28.88	32.54	2	
0.90	563.50	318.50	122.50	7.00	3	0.10	29.68	29.44	2	
0.90	563.50	318.50	122.50	7.00	4	0.10	28.83	29.36	2	
0.90	563.50	318.50	122.50	7.00	5	0.10	27.90	34.20	2	
0.86	588.00	294.00	147.00	7.00	2	0.10	26.48	30.91	2	
0.86	588.00	294.00	147.00	7.00	3	0.10	27.02	25.63	2	
0.86	588.00	294.00	147.00	7.00	4	0.10	26.33	27.36	2	
0.86	588.00	294.00	147.00	7.00	5	0.10	25.36	31.90	2	
0.82	612.50	318.50	147.00	7.00	2	0.10	23.75	27.38	2	
0.82	612.50	318.50	147.00	7.00	3	0.10	24.23	25.02	2	
0.82	612.50	318.50	147.00	7.00	4	0.10	23.67	24.80	2	
0.82	612.50	318.50	147.00	7.00	5	0.10	22.79	28.79	2	
0.79	637.00	343.00	147.00	7.00	2	0.10	35.65	41.07	2	
0.79	637.00	343.00	147.00	7.00	3	0.10	37.26	34.62	2	
0.79	637.00	343.00	147.00	7.00	4	0.10	36.97	33.87	2	
0.79	637.00	343.00	147.00	7.00	5	0.10	36.03	42.86	2	
0.76	661.50	416.50	122.50	7.00	2	0.10	33.16	33.91	2	
0.76	661.50	416.50	122.50	7.00	3	0.10	32.40	34.07	2	
0.76	661.50	416.50	122.50	7.00	4	0.10	33.12	34.17	2	
0.76	661.50	416.50	122.50	7.00	5	0.10	32.41	33.78	2	
0.74	686.00	245.00	220.50	3.50	2	0.10	10.42	13.39	2	
0.74	686.00	245.00	220.50	3.50	3	0.10	10.46	13.72	2	
0.74	686.00	245.00	220.50	3.50	4	0.10	10.32	13.57	2	
0.74	686.00	245.00	220.50	3.50	5	0.10	10.45	13.79	2	
0.71	710.50	269.50	220.50	3.50	2	0.10	10.64	13.67	2	
0.71	710.50	269.50	220.50	3.50	3	0.10	10.72	14.11	2	
0.71	710.50	269.50	220.50	3.50	4	0.10	10.55	13.80	2	
0.71	710.50	269.50	220.50	3.50	5	0.10	10.68	14.21	2	
0.69	735.00	294.00	220.50	3.50	2	0.10	11.45	13.20	2	
0.69	735.00	294.00	220.50	3.50	3	0.10	11.46	13.54	2	
0.69	735.00	294.00	220.50	3.50	4	0.10	11.32	13.32	2	
0.69	735.00	294.00	220.50	3.50	5	0.10	11.49	13.51	2	
0.66	759.50	318.50	220.50	3.50	2	0.10	11.45	14.86	2	
0.66	759.50	318.50	220.50	3.50	3	0.10	11.42	14.75	2	
0.66	759.50	318.50	220.50	3.50	4	0.10	11.33	15.00	2	
0.66	759.50	318.50	220.50	3.50	5	0.10	11.43	14.74	2	
0.64	784.00	343.00	220.50	3.50	2	0.10	15.41	19.23	2	
0.64	784.00	343.00	220.50	3.50	3	0.10	15.18	19.34	2	
0.64	784.00	343.00	220.50	3.50	4	0.10	15.34	19.32	2	
0.64	784.00	343.00	220.50	3.50	5	0.10	15.19	19.30	2	
0.62	808.50	367.50	220.50	3.50	2	0.10	12.88	14.37	2	
0.62	808.50	367.50	220.50	3.50	3	0.10	13.00	14.57	2	
0.62	808.50	367.50	220.50	3.50	4	0.10	12.97	14.27	2	
0.62	808.50	367.50	220.50	3.50	5	0.10	13.04	14.24	2	
0.98	514.50	294.00	110.25	7.00	2	0.10	24.28	25.68	3	
0.98	514.50	294.00	110.25	7.00	3	0.10	24.40	26.02	3	
0.98	514.50	294.00	110.25	7.00	4	0.10	24.11	25.84	3	
0.98	514.50	294.00	110.25	7.00	5	0.10	24.35	26.14	3	
0.90	563.50	318.50	122.50	7.00	2	0.10	28.07	34.14	3	
0.90	563.50	318.50	122.50	7.00	3	0.10	29.01	32.85	3	
0.90	563.50	318.50	122.50	7.00	4	0.10	29.62	30.08	3	
0.90	563.50	318.50	122.50	7.00	5	0.10	29.05	29.67	3	
0.86	588.00	294.00	147.00	7.00	2	0.10	25.41	31.73	3	
0.86	588.00	294.00	147.00	7.00	3	0.10	26.47	31.01	3	
0.86	588.00	294.00	147.00	7.00	4	0.10	26.89	25.90	3	
0.86	588.00	294.00	147.00	7.00	5	0.10	26.46	27.40	3	
0.82	612.50	318.50	147.00	7.00	2	0.10	22.93	28.68	3	
0.82	612.50	318.50	147.00	7.00	3	0.10	23.84	27.54	3	
0.82	612.50	318.50	147.00	7.00	4	0.10	24.17	25.35	3	
0.82	612.50	318.50	147.00	7.00	5	0.10	23.87	24.93	3	
0.79	637.00	343.00	147.00	7.00	2	0.10	35.78	43.12	3	
0.79	637.00	343.00	147.00	7.00	3	0.10	35.48	41.22	3	
0.79	637.00	343.00	147.00	7.00	4	0.10	36.97	35.10	3	
0.79	637.00	343.00	147.00	7.00	5	0.10	36.70	34.29	3	
0.76	661.50	416.50	122.50	7.00	2	0.10	32.52	33.85	3	
0.76	661.50	416.50	122.50	7.00	3	0.10	33.28	34.11	3	
0.76	661.50	416.50	122.50	7.00	4	0.10	32.33	34.48	3	
0.76	661.50	416.50	122.50	7.00	5	0.10	33.24	34.50	3	
0.74	686.00	245.00	220.50	3.50	2	0.10	10.39	13.60	3	
0.74	686.00	245.00	220.50	3.50	3	0.10	10.34	13.36	3	
0.74	686.00	245.00	220.50	3.50	4	0.10	10.35	13.65	3	
0.74	686.00	245.00	220.50	3.50	5	0.10	10.38	13.49	3	
0.71	710.50	269.50	220.50	3.50	2	0.10	10.77	14.14	3	
0.71	710.50	269.50	220.50	3.50	3	0.10	10.68	13.77	3	
0.71	710.50	269.50	220.50	3.50	4	0.10	10.68	14.30	3	
0.71	710.50	269.50	220.50	3.50	5	0.10	10.70	13.87	3	
0.69	735.00	294.00	220.50	3.50	2	0.10	11.22	14.44	3	
0.69	735.00	294.00	220.50	3.50	3	0.10	11.16	14.27	3	
0.69	735.00	294.00	220.50	3.50	4	0.10	11.10	14.67	3	
0.69	735.00	294.00	220.50	3.50	5	0.10	11.14	14.40	3	
0.66	759.50	318.50	220.50	3.50	2	0.10	11.59	13.46	3	
0.66	759.50	318.50	220.50	3.50	3	0.10	11.60	13.70	3	
0.66	759.50	318.50	220.50	3.50	4	0.10	11.53	13.59	3	
0.66	759.50	318.50	220.50	3.50	5	0.10	11.61	13.83	3	
0.64	784.00	343.00	220.50	3.50	2	0.10	15.16	19.14	3	
0.64	784.00	343.00	220.50	3.50	3	0.10	15.36	19.18	3	
0.64	784.00	343.00	220.50	3.50	4	0.10	15.12	19.37	3	
0.64	784.00	343.00	220.50	3.50	5	0.10	15.36	19.29	3	
0.62	808.50	367.50	220.50	3.50	2	0.10	12.68	14.09	3	
0.62	808.50	367.50	220.50	3.50	3	0.10	12.63	14.23	3	
0.62	808.50	367.50	220.50	3.50	4	0.10	12.71	14.14	3	
0.62	808.50	367.50	220.50	3.50	5	0.10	12.73	13.89	3	
0.98	514.50	294.00	110.25	7.00	2	0.10	24.38	25.91	4	
0.98	514.50	294.00	110.25	7.00	3	0.10	24.23	25.72	4	
0.98	514.50	294.00	110.25	7.00	4	0.10	24.04	26.18	4	
0.98	514.50	294.00	110.25	7.00	5	0.10	24.32	25.87	4	
0.90	563.50	318.50	122.50	7.00	2	0.10	29.06	29.34	4	
0.90	563.50	318.50	122.50	7.00	3	0.10	28.05	33.91	4	
0.90	563.50	318.50	122.50	7.00	4	0.10	28.86	32.83	4	
0.90	563.50	318.50	122.50	7.00	5	0.10	29.79	29.92	4	
0.86	588.00	294.00	147.00	7.00	2	0.10	26.44	27.17	4	
0.86	588.00	294.00	147.00	7.00	3	0.10	25.37	31.76	4	
0.86	588.00	294.00	147.00	7.00	4	0.10	26.33	31.06	4	
0.86	588.00	294.00	147.00	7.00	5	0.10	27.03	25.81	4	
0.82	612.50	318.50	147.00	7.00	2	0.10	23.80	24.61	4	
0.82	612.50	318.50	147.00	7.00	3	0.10	22.80	28.61	4	
0.82	612.50	318.50	147.00	7.00	4	0.10	23.59	27.57	4	
0.82	612.50	318.50	147.00	7.00	5	0.10	24.24	25.16	4	
0.79	637.00	343.00	147.00	7.00	2	0.10	36.86	34.25	4	
0.79	637.00	343.00	147.00	7.00	3	0.10	35.89	43.30	4	
0.79	637.00	343.00	147.00	7.00	4	0.10	35.45	41.86	4	
0.79	637.00	343.00	147.00	7.00	5	0.10	37.10	35.29	4	
0.76	661.50	416.50	122.50	7.00	2	0.10	33.08	34.11	4	
0.76	661.50	416.50	122.50	7.00	3	0.10	32.38	33.62	4	
0.76	661.50	416.50	122.50	7.00	4	0.10	33.09	33.89	4	
0.76	661.50	416.50	122.50	7.00	5	0.10	32.31	34.05	4	
0.74	686.00	245.00	220.50	3.50	2	0.10	10.08	13.20	4	
0.74	686.00	245.00	220.50	3.50	3	0.10	10.15	13.36	4	
0.74	686.00	245.00	220.50	3.50	4	0.10	10.07	13.21	4	
0.74	686.00	245.00	220.50	3.50	5	0.10	10.14	13.53	4	
0.71	710.50	269.50	220.50	3.50	2	0.10	10.66	13.67	4	
0.71	710.50	269.50	220.50	3.50	3	0.10	10.68	14.12	4	
0.71	710.50	269.50	220.50	3.50	4	0.10	10.53	13.79	4	
0.71	710.50	269.50	220.50	3.50	5	0.10	10.72	14.20	4	
0.69	735.00	294.00	220.50	3.50	2	0.10	11.18	14.29	4	
0.69	735.00	294.00	220.50	3.50	3	0.10	11.22	14.49	4	
0.69	735.00	294.00	220.50	3.50	4	0.10	11.07	14.42	4	
0.69	735.00	294.00	220.50	3.50	5	0.10	11.20	14.73	4	
0.66	759.50	318.50	220.50	3.50	2	0.10	11.44	14.86	4	
0.66	759.50	318.50	220.50	3.50	3	0.10	11.42	14.67	4	
0.66	759.50	318.50	220.50	3.50	4	0.10	11.33	15.00	4	
0.66	759.50	318.50	220.50	3.50	5	0.10	11.43	14.83	4	
0.64	784.00	343.00	220.50	3.50	2	0.10	15.40	19.24	4	
0.64	784.00	343.00	220.50	3.50	3	0.10	15.19	19.25	4	
0.64	784.00	343.00	220.50	3.50	4	0.10	15.32	19.42	4	
0.64	784.00	343.00	220.50	3.50	5	0.10	15.16	19.48	4	
0.62	808.50	367.50	220.50	3.50	2	0.10	12.85	14.37	4	
0.62	808.50	367.50	220.50	3.50	3	0.10	13.04	14.34	4	
0.62	808.50	367.50	220.50	3.50	4	0.10	13.00	14.28	4	
0.62	808.50	367.50	220.50	3.50	5	0.10	13.00	14.47	4	
0.98	514.50	294.00	110.25	7.00	2	0.10	24.35	25.64	5	
0.98	514.50	294.00	110.25	7.00	3	0.10	24.33	25.98	5	
0.98	514.50	294.00	110.25	7.00	4	0.10	24.03	25.88	5	
0.98	514.50	294.00	110.25	7.00	5	0.10	24.26	26.18	5	
0.90	563.50	318.50	122.50	7.00	2	0.10	29.83	29.82	5	
0.90	563.50	318.50	122.50	7.00	3	0.10	29.08	29.52	5	
0.90	563.50	318.50	122.50	7.00	4	0.10	28.03	34.45	5	
0.90	563.50	318.50	122.50	7.00	5	0.10	29.02	33.01	5	
0.86	588.00	294.00	147.00	7.00	2	0.10	27.03	25.82	5	
0.86	588.00	294.00	147.00	7.00	3	0.10	26.45	27.33	5	
0.86	588.00	294.00	147.00	7.00	4	0.10	25.36	32.04	5	
0.86	588.00	294.00	147.00	7.00	5	0.10	26.45	31.28	5	
0.82	612.50	318.50	147.00	7.00	2	0.10	24.37	25.11	5	
0.82	612.50	318.50	147.00	7.00	3	0.10	23.89	24.77	5	
0.82	612.50	318.50	147.00	7.00	4	0.10	22.89	28.88	5	
0.82	612.50	318.50	147.00	7.00	5	0.10	23.86	27.69	5	
0.79	637.00	343.00	147.00	7.00	2	0.10	37.03	34.99	5	
0.79	637.00	343.00	147.00	7.00	3	0.10	36.71	34.18	5	
0.79	637.00	343.00	147.00	7.00	4	0.10	36.77	43.14	5	
0.79	637.00	343.00	147.00	7.00	5	0.10	35.48	41.26	5	
0.76	661.50	416.50	122.50	7.00	2	0.10	32.31	34.25	5	
0.76	661.50	416.50	122.50	7.00	3	0.10	33.21	34.35	5	
0.76	661.50	416.50	122.50	7.00	4	0.10	32.46	33.64	5	
0.76	661.50	416.50	122.50	7.00	5	0.10	33.27	33.88	5	
0.74	686.00	245.00	220.50	3.50	2	0.10	10.47	13.65	5	
0.74	686.00	245.00	220.50	3.50	3	0.10	10.37	13.44	5	
0.74	686.00	245.00	220.50	3.50	4	0.10	10.34	13.72	5	
0.74	686.00	245.00	220.50	3.50	5	0.10	10.39	13.50	5	
0.71	710.50	269.50	220.50	3.50	2	0.10	10.78	14.18	5	
0.71	710.50	269.50	220.50	3.50	3	0.10	10.70	13.75	5	
0.71	710.50	269.50	220.50	3.50	4	0.10	10.67	14.26	5	
0.71	710.50	269.50	220.50	3.50	5	0.10	13.69	13.89	5	
0.69	735.00	294.00	220.50	3.50	2	0.10	11.21	14.55	5	
0.69	735.00	294.00	220.50	3.50	3	0.10	11.14	14.28	5	
0.69	735.00	294.00	220.50	3.50	4	0.10	11.11	14.46	5	
0.69	735.00	294.00	220.50	3.50	5	0.10	11.16	14.39	5	
0.66	759.50	318.50	220.50	3.50	2	0.10	11.38	14.54	5	
0.66	759.50	318.50	220.50	3.50	3	0.10	11.34	14.81	5	
0.66	759.50	318.50	220.50	3.50	4	0.10	11.22	14.65	5	
0.66	759.50	318.50	220.50	3.50	5	0.10	11.34	14.87	5	
0.64	784.00	343.00	220.50	3.50	2	0.10	15.16	19.24	5	
0.64	784.00	343.00	220.50	3.50	3	0.10	15.37	19.18	5	
0.64	784.00	343.00	220.50	3.50	4	0.10	15.12	19.26	5	
0.64	784.00	343.00	220.50	3.50	5	0.10	15.36	19.29	5	
0.62	808.50	367.50	220.50	3.50	2	0.10	12.59	14.24	5	
0.62	808.50	367.50	220.50	3.50	3	0.10	12.74	13.97	5	
0.62	808.50	367.50	220.50	3.50	4	0.10	12.80	13.99	5	
0.62	808.50	367.50	220.50	3.50	5	0.10	12.62	14.15	5	
0.98	514.50	294.00	110.25	7.00	2	0.25	28.15	29.79	1	
0.98	514.50	294.00	110.25	7.00	3	0.25	28.15	29.79	1	
0.98	514.50	294.00	110.25	7.00	4	0.25	28.37	29.28	1	
0.98	514.50	294.00	110.25	7.00	5	0.25	28.41	29.49	1	
0.90	563.50	318.50	122.50	7.00	2	0.25	32.68	36.12	1	
0.90	563.50	318.50	122.50	7.00	3	0.25	33.48	33.17	1	
0.90	563.50	318.50	122.50	7.00	4	0.25	32.84	32.71	1	
0.90	563.50	318.50	122.50	7.00	5	0.25	32.00	37.58	1	
0.86	588.00	294.00	147.00	7.00	2	0.25	29.54	33.98	1	
0.86	588.00	294.00	147.00	7.00	3	0.25	30.05	28.61	1	
0.86	588.00	294.00	147.00	7.00	4	0.25	29.60	30.12	1	
0.86	588.00	294.00	147.00	7.00	5	0.25	28.66	34.73	1	
0.82	612.50	318.50	147.00	7.00	2	0.25	26.84	30.17	1	
0.82	612.50	318.50	147.00	7.00	3	0.25	27.27	27.84	1	
0.82	612.50	318.50	147.00	7.00	4	0.25	26.97	27.25	1	
0.82	612.50	318.50	147.00	7.00	5	0.25	26.19	31.39	1	
0.79	637.00	343.00	147.00	7.00	2	0.25	38.67	43.80	1	
0.79	637.00	343.00	147.00	7.00	3	0.25	40.03	37.81	1	
0.79	637.00	343.00	147.00	7.00	4	0.25	39.86	36.85	1	
0.79	637.00	343.00	147.00	7.00	5	0.25	39.04	45.52	1	
0.76	661.50	416.50	122.50	7.00	2	0.25	36.96	36.85	1	
0.76	661.50	416.50	122.50	7.00	3	0.25	36.13	37.58	1	
0.76	661.50	416.50	122.50	7.00	4	0.25	36.91	37.45	1	
0.76	661.50	416.50	122.50	7.00	5	0.25	36.43	36.62	1	
0.74	686.00	245.00	220.50	3.50	2	0.25	12.43	15.19	1	
0.74	686.00	245.00	220.50	3.50	3	0.25	12.50	15.50	1	
0.74	686.00	245.00	220.50	3.50	4	0.25	12.41	15.28	1	
0.74	686.00	245.00	220.50	3.50	5	0.25	12.45	15.50	1	
0.71	710.50	269.50	220.50	3.50	2	0.25	12.57	15.42	1	
0.71	710.50	269.50	220.50	3.50	3	0.25	12.65	15.85	1	
0.71	710.50	269.50	220.50	3.50	4	0.25	12.57	15.44	1	
0.71	710.50	269.50	220.50	3.50	5	0.25	12.63	15.81	1	
0.69	735.00	294.00	220.50	3.50	2	0.25	12.78	15.21	1	
0.69	735.00	294.00	220.50	3.50	3	0.25	12.93	15.63	1	
0.69	735.00	294.00	220.50	3.50	4	0.25	12.73	15.48	1	
0.69	735.00	294.00	220.50	3.50	5	0.25	12.72	15.78	1	
0.66	759.50	318.50	220.50	3.50	2	0.25	13.17	16.39	1	
0.66	759.50	318.50	220.50	3.50	3	0.25	13.18	16.27	1	
0.66	759.50	318.50	220.50	3.50	4	0.25	13.17	16.39	1	
0.66	759.50	318.50	220.50	3.50	5	0.25	13.18	16.19	1	
0.64	784.00	343.00	220.50	3.50	2	0.25	17.50	21.13	1	
0.64	784.00	343.00	220.50	3.50	3	0.25	17.35	21.19	1	
0.64	784.00	343.00	220.50	3.50	4	0.25	17.52	21.09	1	
0.64	784.00	343.00	220.50	3.50	5	0.25	17.37	21.08	1	
0.62	808.50	367.50	220.50	3.50	2	0.25	15.09	15.77	1	
0.62	808.50	367.50	220.50	3.50	3	0.25	15.12	15.95	1	
0.62	808.50	367.50	220.50	3.50	4	0.25	15.08	15.77	1	
0.62	808.50	367.50	220.50	3.50	5	0.25	15.16	15.76	1	
0.98	514.50	294.00	110.25	7.00	2	0.25	28.67	29.62	2	
0.98	514.50	294.00	110.25	7.00	3	0.25	28.57	29.69	2	
0.98	514.50	294.00	110.25	7.00	4	0.25	28.18	30.18	2	
0.98	514.50	294.00	110.25	7.00	5	0.25	28.60	30.02	2	
0.90	563.50	318.50	122.50	7.00	2	0.25	32.46	35.56	2	
0.90	563.50	318.50	122.50	7.00	3	0.25	33.27	32.64	2	
0.90	563.50	318.50	122.50	7.00	4	0.25	32.33	32.77	2	
0.90	563.50	318.50	122.50	7.00	5	0.25	31.66	37.72	2	
0.86	588.00	294.00	147.00	7.00	2	0.25	29.34	33.37	2	
0.86	588.00	294.00	147.00	7.00	3	0.25	29.87	27.89	2	
0.86	588.00	294.00	147.00	7.00	4	0.25	29.27	29.90	2	
0.86	588.00	294.00	147.00	7.00	5	0.25	28.40	34.52	2	
0.82	612.50	318.50	147.00	7.00	2	0.25	25.74	28.27	2	
0.82	612.50	318.50	147.00	7.00	3	0.25	25.98	26.96	2	
0.82	612.50	318.50	147.00	7.00	4	0.25	25.38	26.72	2	
0.82	612.50	318.50	147.00	7.00	5	0.25	24.94	29.88	2	
0.79	637.00	343.00	147.00	7.00	2	0.25	38.57	43.86	2	
0.79	637.00	343.00	147.00	7.00	3	0.25	40.19	37.41	2	
0.79	637.00	343.00	147.00	7.00	4	0.25	39.97	36.77	2	
0.79	637.00	343.00	147.00	7.00	5	0.25	38.98	45.97	2	
0.76	661.50	416.50	122.50	7.00	2	0.25	36.95	36.87	2	
0.76	661.50	416.50	122.50	7.00	3	0.25	36.28	37.35	2	
0.76	661.50	416.50	122.50	7.00	4	0.25	36.86	37.28	2	
0.76	661.50	416.50	122.50	7.00	5	0.25	36.45	36.81	2	
0.74	686.00	245.00	220.50	3.50	2	0.25	12.35	14.73	2	
0.74	686.00	245.00	220.50	3.50	3	0.25	12.45	15.10	2	
0.74	686.00	245.00	220.50	3.50	4	0.25	12.16	15.18	2	
0.74	686.00	245.00	220.50	3.50	5	0.25	12.30	15.44	2	
0.71	710.50	269.50	220.50	3.50	2	0.25	12.33	14.91	2	
0.71	710.50	269.50	220.50	3.50	3	0.25	12.29	15.40	2	
0.71	710.50	269.50	220.50	3.50	4	0.25	12.20	14.94	2	
0.71	710.50	269.50	220.50	3.50	5	0.25	12.49	15.32	2	
0.69	735.00	294.00	220.50	3.50	2	0.25	12.85	15.52	2	
0.69	735.00	294.00	220.50	3.50	3	0.25	12.87	15.85	2	
0.69	735.00	294.00	220.50	3.50	4	0.25	12.73	15.66	2	
0.69	735.00	294.00	220.50	3.50	5	0.25	12.95	15.99	2	
0.66	759.50	318.50	220.50	3.50	2	0.25	13.05	15.89	2	
0.66	759.50	318.50	220.50	3.50	3	0.25	12.93	15.85	2	
0.66	759.50	318.50	220.50	3.50	4	0.25	12.77	16.22	2	
0.66	759.50	318.50	220.50	3.50	5	0.25	13.00	15.87	2	
0.64	784.00	343.00	220.50	3.50	2	0.25	17.14	20.47	2	
0.64	784.00	343.00	220.50	3.50	3	0.25	16.84	20.56	2	
0.64	784.00	343.00	220.50	3.50	4	0.25	17.02	20.48	2	
0.64	784.00	343.00	220.50	3.50	5	0.25	17.11	20.43	2	
