51	1	86	0	52	28	35	34	0	0	
55	0	77	0	-24	21	21	103	82	3	
37	0	76	-1	28	-23	39	47	8	0	
49	-5	82	0	50	10	33	33	0	0	
41	1	77	0	38	-4	36	38	2	0	
43	3	86	0	42	0	43	44	2	0	
37	0	79	0	10	1	43	69	26	0	
49	0	82	0	50	29	33	33	0	0	
81	0	84	0	-18	31	4	103	98	4	
56	0	95	0	42	27	40	54	14	3	
37	0	105	0	18	10	68	87	18	0	
37	0	81	7	8	0	44	73	28	0	
42	2	77	0	42	0	35	36	2	0	
55	0	92	-7	30	-5	36	61	24	3	
46	0	88	-5	46	0	43	42	0	0	
82	0	85	0	-10	-18	3	95	92	4	
58	0	83	6	56	0	25	26	0	0	
37	0	80	0	16	-26	43	65	22	0	
37	0	77	-1	26	13	40	51	10	0	
48	0	78	0	50	22	30	29	0	0	
37	0	97	2	10	0	59	86	28	0	
55	0	92	0	30	5	36	61	24	3	
40	-2	79	1	38	0	38	40	2	0	
47	3	79	0	46	0	32	32	0	0	
43	0	85	0	44	28	42	41	0	0	
44	2	81	0	44	6	37	37	0	0	
45	0	80	0	44	-1	35	36	0	0	
56	1	91	0	54	-20	35	37	2	0	
37	0	97	-7	30	0	60	66	6	0	
45	0	88	-1	46	16	42	41	0	0	
53	-5	77	0	54	0	24	23	0	0	
56	0	77	0	16	-14	22	62	40	3	
37	0	77	1	34	6	40	43	2	0	
56	4	97	-1	50	-2	40	48	8	3	
51	0	91	0	50	-3	40	42	2	0	
79	1	83	0	-40	9	4	125	120	4	
45	-4	83	0	46	8	37	36	0	0	
104	0	105	0	72	1	1	33	32	4	
46	5	89	0	46	8	43	42	0	0	
48	-1	95	0	46	-6	47	49	2	0	
54	-4	90	-2	54	-3	36	36	0	0	
85	-2	89	0	2	-6	4	86	82	4	
50	-1	81	3	50	0	32	32	0	0	
50	1	78	-3	50	0	28	29	0	0	
46	0	100	-3	46	0	54	53	0	0	
79	0	84	0	-10	32	4	94	90	4	
52	0	84	-2	52	-3	32	32	0	0	
37	0	106	8	18	0	69	88	18	0	
37	0	77	0	26	19	40	51	12	0	
37	0	104	-6	34	0	67	71	4	0	
38	5	80	0	38	0	42	41	0	0	
42	1	77	0	42	0	35	36	0	0	
41	-2	76	0	42	16	35	35	0	0	
59	0	86	-1	56	-11	28	30	2	0	
37	-1	79	0	38	8	41	40	0	0	
57	1	86	-6	56	0	30	30	0	0	
55	0	77	0	38	2	22	39	16	3	
40	0	80	1	38	0	40	41	2	0	
80	3	84	0	-28	-10	4	112	108	4	
49	0	76	-3	46	-28	27	30	2	0	
45	5	86	-2	44	0	41	42	2	0	
44	4	85	0	44	1	41	41	0	0	
41	0	81	0	38	-12	40	42	2	0	
40	0	76	2	38	0	36	37	2	0	
56	0	96	0	36	5	40	60	20	3	
56	0	77	0	44	-5	22	34	12	3	
37	0	107	8	30	0	70	76	6	0	
39	-5	79	0	38	0	40	40	0	0	
46	-1	81	0	46	0	34	34	0	0	
43	0	77	-1	42	-4	34	36	2	0	
45	-1	77	0	44	-12	32	34	2	0	
57	0	90	3	56	0	34	33	0	0	
44	1	76	0	42	-22	32	35	2	0	
43	-3	108	0	42	0	65	66	2	0	
42	5	76	0	42	1	34	34	0	0	
55	-3	91	0	54	-15	35	37	2	0	
37	0	79	0	8	31	42	71	30	0	
44	0	108	0	44	10	64	64	0	0	
42	-3	87	0	42	0	45	46	0	0	
56	-1	96	7	44	11	40	52	12	3	
37	0	80	0	30	-10	43	49	6	0	
55	-1	81	0	-22	-4	26	105	78	3	
49	0	106	-1	50	17	57	57	0	0	
37	-1	40	-6	36	-10	4	4	0	0	
52	0	88	0	52	0	36	36	0	0	
41	4	83	0	42	5	41	41	0	0	
49	4	106	0	50	28	58	57	0	0	
49	1	87	0	46	-13	38	41	2	0	
49	0	86	0	50	22	38	37	0	0	
85	-38	107	0	64	-3	22	42	20	2	
37	0	92	0	16	1	54	76	22	0	
45	1	76	0	44	-12	30	32	2	0	
82	0	85	0	-6	8	3	93	90	4	
39	-5	82	4	38	0	43	43	0	0	
37	0	76	-2	20	-4	40	55	16	0	
41	-1	78	0	42	6	37	37	0	0	
37	0	79	0	2	-12	42	76	34	0	
55	0	95	-7	54	0	40	41	2	0	
44	-1	85	0	44	4	41	41	0	0	
55	0	77	0	-20	-17	21	97	76	3	
37	0	104	0	26	18	66	78	12	0	
46	0	77	0	46	9	32	31	0	0	
41	-1	75	0	42	15	34	34	0	0	
44	1	81	0	42	-14	37	39	2	0	
41	0	87	2	38	-20	46	48	2	0	
38	3	77	0	36	-23	39	41	2	0	
56	0	97	0	46	-14	41	50	10	3	
56	0	96	0	52	-16	40	44	4	3	
43	0	82	0	44	23	39	38	0	0	
42	0	81	0	42	-1	39	39	0	0	
39	0	110	0	38	0	71	71	0	0	
106	0	108	0	72	2	1	35	34	4	
101	0	102	-7	72	0	1	29	28	4	
37	0	83	2	8	-2	47	75	28	0	
51	0	80	0	52	24	29	28	0	0	
37	0	79	0	2	-2	43	77	34	0	
56	0	97	1	44	-8	41	53	12	3	
51	0	84	0	50	-27	33	35	2	0	
55	0	77	-6	16	0	21	61	40	3	
55	0	77	4	10	0	22	67	46	3	
49	-5	83	0	50	5	34	34	0	0	
58	-3	85	0	56	0	28	28	0	0	
50	0	81	0	50	0	31	32	0	0	
56	2	87	0	56	0	31	30	0	0	
44	1	85	0	44	5	41	41	0	0	
55	-3	80	-6	20	-13	25	59	34	3	
102	0	102	-2	70	-10	1	33	32	4	
48	0	86	0	50	31	37	37	0	0	
55	4	95	-2	50	0	40	46	6	3	
37	0	79	0	10	5	42	68	26	0	
57	1	84	-7	56	0	28	28	0	0	
55	4	77	0	26	-5	22	52	30	3	
45	-3	74	0	44	0	29	30	2	0	
53	1	84	0	54	1	30	30	0	0	
45	0	90	0	44	-6	45	46	2	0	
55	0	78	0	6	-6	23	73	50	3	
49	0	81	0	50	5	32	32	0	0	
37	0	75	-2	28	-4	38	46	8	0	
45	0	77	0	44	-6	32	34	2	0	
46	5	81	0	46	0	34	34	0	0	
49	2	81	0	50	17	32	32	0	0	
55	0	81	0	54	-10	25	26	2	0	
56	0	77	0	-4	6	21	82	62	3	
51	-2	82	0	52	0	31	30	0	0	
37	-1	83	10	24	0	46	59	14	0	
43	0	81	-1	42	0	38	39	2	0	
77	2	82	6	-40	15	5	123	118	4	
45	3	79	0	44	-2	33	35	2	0	
37	0	80	0	24	16	43	57	14	0	
51	0	78	0	52	11	27	26	0	0	
42	-1	88	0	42	0	46	47	2	0	
39	1	76	0	38	0	36	37	0	0	
43	0	77	0	42	-17	34	35	2	0	
51	0	83	0	50	-5	32	34	2	0	
45	0	87	5	44	-15	42	43	2	0	
53	0	87	-4	52	-7	34	35	2	0	
56	0	97	0	54	10	41	43	2	0	
46	0	77	0	46	15	32	31	0	0	
55	0	82	0	-32	-2	26	115	90	3	
37	0	93	0	30	1	56	62	6	0	
55	0	87	-1	56	23	32	30	0	0	
38	0	105	-1	38	0	67	66	0	0	
46	0	89	4	44	-18	43	45	2	0	
44	-5	76	-1	44	0	32	32	0	0	
56	2	97	0	52	-3	40	45	4	3	
44	-1865	82	-2	44	-4	38	38	0	0	
45	0	83	0	46	11	37	36	0	0	
42	0	77	-3	42	0	34	35	2	0	
55	1	78	-3	44	26	23	34	12	3	
49	-1	84	0	46	-20	36	38	2	0	
48	4	78	0	46	0	30	32	2	0	
55	-5	81	0	54	-2	25	26	2	0	
53	0	80	0	52	-2	27	28	2	0	
37	0	76	0	20	0	40	55	16	0	
46	0	76	0	46	5	30	30	0	0	
49	0	81	0	50	12	32	32	0	0	
79	-4	83	-2	-32	509	4	117	112	4	
52	0	79	0	54	31	26	24	0	0	
46	2	79	0	46	19	33	32	0	0	
47	0	88	2	46	0	41	41	0	0	
47	-4	81	3	46	0	34	35	0	0	
53	1	81	0	52	-4	28	30	2	0	
56	0	76	0	-14	-16	20	92	72	3	
38	5	77	0	38	13	39	38	0	0	
56	0	95	0	42	24	40	54	14	3	
42	4	108	-2	42	-2	66	66	0	0	
80	0	84	0	-36	-29	4	120	116	4	
50	3	78	-5	50	0	29	29	0	0	
43	4	77	0	42	0	34	35	2	0	
53	0	103	0	54	19	50	49	0	0	
43	0	102	0	44	12	59	58	0	0	
37	1	76	0	36	18	39	40	2	0	
42	-5	86	0	42	0	45	45	0	0	
43	0	79	-4	42	0	35	37	2	0	
56	1	85	0	54	-12	29	31	2	0	
48	-2	89	0	46	0	41	42	2	0	
55	0	79	3	26	24	23	53	30	3	
104	5	106	6	70	-29	1	36	34	4	
55	0	93	0	42	-4	37	51	14	3	
76	-1	81	0	-42	-3	5	125	120	4	
56	0	97	0	42	-14	41	55	14	3	
45	0	79	-7	44	-23	33	35	2	0	
50	5	79	3	50	0	29	30	0	0	
84	-1	88	0	6	0	4	83	78	4	
39	-6	91	0	6	21	52	86	34	0	
41	-2	108	1	42	0	67	67	0	0	
67	0	112	0	68	0	45	45	0	0	
50	0	106	2	50	0	56	57	0	0	
47	-1	88	0	46	0	40	41	0	0	
37	0	77	0	16	7	40	61	22	0	
51	0	80	0	52	8	29	28	0	0	
56	0	77	0	-20	25	21	97	76	3	
38	0	82	0	38	5	44	43	0	0	
37	4	78	0	-6	0	41	86	44	0	
37	0	81	4	38	22	43	42	0	0	
37	0	83	0	2	-19	46	80	34	0	
46	4	79	0	46	5	33	32	0	0	
56	0	96	0	56	21	40	39	0	0	
52	-4	88	0	52	0	36	36	0	0	
53	0	87	-1	54	0	34	33	0	0	
37	0	80	0	24	-7	43	57	14	0	
46	0	102	0	46	10	57	56	0	0	
50	4	78	0	50	0	29	29	0	0	
48	1	86	0	46	0	38	40	2	0	
37	0	105	0	24	6	68	82	14	0	
55	0	95	0	54	-8	40	41	2	0	
42	0	79	8	42	0	37	37	0	0	
40	2	82	0	38	0	42	43	2	0	
46	0	85	1	44	-29	39	41	2	0	
40	0	86	0	38	-6	46	48	2	0	
38	0	105	-2	38	-4	67	66	0	0	
37	3	109	21	28	0	72	81	8	0	
45	0	79	0	46	29	33	32	0	0	
51	0	87	0	50	-2	36	38	2	0	
37	5	104	0	24	2	66	80	14	0	
43	-2	76	0	44	15	32	32	0	0	
37	0	77	0	34	-2	41	44	2	0	
82	4	86	0	-40	4	4	128	124	4	
56	0	82	0	54	-18	26	28	2	0	
46	4	76	2	46	0	30	30	0	0	
37	0	76	0	38	16	38	37	0	0	
55	0	94	2	18	-2	39	76	38	3	
37	0	93	0	10	31	55	82	28	0	
38	0	93	0	30	11	55	62	8	0	
37	0	84	0	30	3	47	53	6	0	
46	0	90	0	46	6	44	44	0	0	
56	0	81	0	-6	5	25	88	64	3	
37	0	76	-1	26	-10	39	50	12	0	
55	0	77	0	-2	15	21	79	58	3	
55	0	95	0	42	-15	40	54	14	3	
42	0	86	0	42	0	44	45	0	0	
37	-1	80	0	-2	0	43	83	40	0	
55	-1	98	0	44	-9	42	54	12	3	
41	0	86	0	38	-24	46	48	2	0	
43	0	83	0	42	-23	40	42	2	0	
41	1	86	0	42	26	46	45	0	0	
37	0	78	-2	2	5	41	75	34	0	
40	3	102	0	38	0	61	63	2	0	
53	2	87	0	52	0	34	35	2	0	
55	0	77	0	10	7	21	66	46	3	
102	0	103	0	72	31	1	31	30	4	
48	0	83	0	46	-6	34	36	2	0	
37	0	79	0	30	20	42	48	6	0	
56	4	76	0	-18	-30	20	94	74	3	
39	0	78	1	38	0	39	39	0	0	
83	0	86	0	-2	0	3	88	86	4	
51	3	91	0	52	14	40	39	0	0	
37	0	76	0	18	-4	40	58	18	0	
40	-1	86	0	38	0	45	47	2	0	
37	0	99	0	28	-2	61	70	8	0	
101	0	102	0	72	6	1	29	28	4	
79	-3	83	0	-46	0	5	130	126	4	
55	0	82	0	-36	1	26	118	92	3	
37	0	76	0	34	25	39	43	4	0	
55	-1	96	0	52	0	41	44	4	3	
48	-2	95	0	46	0	47	49	2	0	
37	0	104	0	26	-14	67	78	12	0	
51	0	83	0	50	-16	32	34	2	0	
43	0	90	0	44	18	47	46	0	0	
49	-3	84	0	46	-20	35	37	2	0	
41	4	76	0	42	1	35	35	0	0	
51	-1	88	-3	52	13	37	37	0	0	
46	-2	75	-3	46	-5	29	28	0	0	
37	0	76	-2	24	-5	39	52	14	0	
42	0	86	1	42	0	44	45	2	0	
46	0	83	-6	46	1	37	36	0	0	
49	0	88	-1	50	3	39	39	0	0	
57	0	81	-3	56	0	24	24	0	0	
55	0	82	7	54	-1	26	28	2	0	
56	-4	87	1	56	0	31	30	0	0	
45	-1	88	0	44	-12	43	44	2	0	
44	0	75	0	44	14	31	31	0	0	
37	0	79	0	12	2	43	66	24	0	
45	-1	86	-6	46	22	40	39	0	0	
45	0	81	0	46	11	36	35	0	0	
64	-5	111	2	62	-9	47	49	2	0	
53	0	86	6	54	12	33	32	0	0	
46	1	78	0	46	7	32	32	0	0	
56	0	81	0	-4	19	25	86	62	3	
43	-1	86	0	44	28	43	42	0	0	
51	0	88	0	50	-15	37	39	2	0	
41	0	76	0	42	0	34	34	0	0	
49	0	83	0	46	-8	34	36	2	0	
37	0	82	0	16	5	45	66	22	0	
45	-10	77	0	44	-1	32	34	2	0	
37	0	76	0	28	8	39	48	8	0	
37	0	77	0	8	0	40	69	30	0	
48	0	88	0	46	-5	39	41	2	0	
55	0	77	-2	-28	1	21	105	84	3	
37	0	76	0	34	27	39	42	2	0	
71	-35	107	0	60	-26	35	47	12	2	
41	0	81	-7	42	1	40	40	0	0	
37	0	94	0	8	-28	57	86	30	0	
56	0	96	0	38	-4	40	57	18	3	
37	0	78	0	24	27	42	55	14	0	
44	0	82	3	44	2	38	38	0	0	
56	-2	81	0	56	6	25	24	0	0	
37	0	91	0	18	2	53	73	20	0	
56	0	81	0	-14	2	25	97	72	3	
44	0	81	0	42	-27	38	40	2	0	
55	0	77	0	-10	6	21	87	66	3	
47	0	77	0	46	0	30	30	0	0	
37	0	76	0	28	28	39	48	8	0	
43	0	83	0	44	10	40	39	0	0	
79	-1	84	0	-32	0	4	117	112	4	
37	4	100	0	34	0	64	67	4	0	
37	0	95	-2	24	-23	58	72	14	0	
51	0	78	0	52	19	27	26	0	0	
55	-5	78	1	44	0	23	34	12	3	
46	-1	85	-5	46	14	39	39	0	0	
41	0	82	-1	38	0	41	43	2	0	
47	1	78	-6	46	0	31	32	0	0	
39	4	75	0	38	0	35	36	0	0	
55	0	79	3	24	20	24	56	32	3	
56	0	80	2	-2	-11	24	83	58	3	
37	0	83	0	2	9	46	81	34	0	
51	0	84	1	52	0	33	33	0	0	
37	0	105	0	18	17	68	87	18	0	
56	1	81	0	-10	-20	25	91	66	3	
58	4	91	0	56	0	33	34	0	0	
37	0	78	0	20	-6	41	57	16	0	
41	3	78	0	42	2	37	37	0	0	
37	0	108	-1	36	0	70	71	2	0	
37	0	82	0	18	20	45	64	18	0	
41	0	85	0	42	6	44	44	0	0	
48	5	86	0	46	0	38	39	2	0	
55	-3	77	0	26	-1	22	52	30	3	
49	0	83	0	46	-30	33	36	2	0	
56	2	97	0	56	20	40	40	0	0	
57	1	86	-4	56	0	30	30	0	0	
44	0	76	5	44	3	32	32	0	0	
56	0	77	0	0	14	21	77	56	3	
41	0	88	-6	38	-1	48	50	2	0	
37	0	83	0	2	-6	46	80	34	0	
46	1	81	0	46	13	35	35	0	0	
55	0	96	0	42	-13	41	55	14	3	
45	-2	80	0	46	14	35	34	0	0	
55	-1	78	0	16	-7	23	63	40	3	
37	0	97	-2	34	5	60	64	4	0	
55	0	96	3	54	0	41	42	2	0	
42	3	88	0	42	0	45	46	2	0	
37	0	76	-3	28	-36	40	48	8	0	
49	4	106	0	50	10	56	57	0	0	
53	1	81	0	54	0	27	26	0	0	
37	1	90	0	28	29	53	62	8	0	
56	-1	95	0	46	26	40	49	10	3	
56	0	86	0	56	12	30	29	0	0	
53	2	85	0	52	-8	32	33	2	0	
45	0	86	0	46	12	40	39	0	0	
37	1	90	0	24	4	52	66	14	0	
37	0	76	0	34	-16	39	42	2	0	
45	-1	79	0	46	5	33	32	0	0	
56	0	95	0	46	12	40	49	10	3	
41	-4	86	-1	38	-13	45	47	2	0	
37	0	80	0	24	11	43	57	14	0	
81	-1	86	2	-40	7	5	127	122	4	
43	-1	76	0	42	-8	33	35	2	0	
44	4	86	5	44	0	42	42	0	0	
41	0	77	8	38	0	36	38	2	0	
55	0	95	0	50	4	40	46	6	3	
37	0	81	6	28	0	45	53	8	0	
37	0	80	1	20	0	43	59	16	0	
56	0	92	-1	46	0	36	46	10	3	
48	0	87	-2	46	-3	39	41	2	0	
46	2	88	0	46	0	42	42	0	0	
37	0	78	0	10	19	41	68	26	0	
45	-3	82	8	44	0	37	38	2	0	
37	0	79	0	26	2	43	54	10	0	
42	-3	90	0	42	0	47	48	2	0	
39	3	79	0	38	0	41	41	0	0	
37	0	97	4	10	0	59	86	28	0	
45	0	76	0	44	-5	30	32	2	0	
37	0	83	0	-4	-17	47	88	42	0	
55	0	95	-1	36	-2	39	59	20	3	
56	-2	98	-3	38	-1	42	59	18	3	
43	0	80	8	42	-14	37	39	2	0	
43	0	80	-2	42	-2	37	39	2	0	
47	-2	95	-5	46	0	48	48	0	0	
44	0	79	0	44	17	36	35	0	0	
105	5	106	5	72	6	1	34	32	4	
56	-2	80	0	56	5	24	23	0	0	
55	0	77	-1	12	0	22	65	42	3	
44	3	86	0	44	7	43	42	0	0	
51	-1	90	0	50	-13	39	41	2	0	
50	-2	83	0	50	0	33	34	2	0	
56	0	78	3	24	0	22	55	32	3	
42	-3	77	4	42	0	35	35	0	0	
39	-3	78	0	0	8	39	78	40	0	
40	1	88	0	38	0	47	49	2	0	
42	-5	108	0	42	0	66	66	0	0	
50	5	77	0	50	0	28	28	0	0	
47	0	94	3	46	0	47	48	0	0	
102	2	103	2	72	13	1	31	30	4	
37	0	77	0	8	15	40	69	30	0	
55	0	81	0	-20	0	26	102	76	3	
55	0	79	0	12	-17	23	66	42	3	
45	0	83	-3	44	-14	37	39	2	0	
46	-1	77	0	46	1	32	31	0	0	
55	0	80	7	20	-8	25	59	34	3	
55	-1	91	-2	-4	1	35	96	60	3	
51	0	82	7	52	4	31	30	0	0	
46	0	79	0	44	-25	33	35	2	0	
38	0	92	0	20	17	54	71	18	0	
52	0	83	0	54	31	30	28	0	0	
84	0	88	-1	-2	-7	3	90	88	4	
106	0	107	0	72	6	1	35	34	4	
37	0	77	0	34	8	40	43	2	0	
46	3	81	0	46	15	35	35	0	0	
53	0	83	0	54	5	30	28	0	0	
56	0	90	0	54	-14	34	35	2	0	
47	2	86	-1	46	0	40	40	0	0	
51	0	87	-3	52	2	36	35	0	0	
40	0	102	0	38	0	62	63	2	0	
56	3	81	0	-20	0	25	102	76	3	
41	0	83	2	42	22	42	41	0	0	
45	1	86	0	44	-3	40	42	2	0	
41	0	78	0	42	28	37	37	0	0	
48	-1	83	1	46	-4	35	37	2	0	
53	0	81	0	54	6	28	27	0	0	
79	0	83	0	-38	15	4	122	118	4	
37	0	79	-1	36	-2	42	43	2	0	
52	3	79	-5	52	0	28	28	0	0	
44	-2	77	0	44	4	33	33	0	0	
39	1	83	1	38	0	44	44	0	0	
42	-1	79	-1	42	0	37	37	0	0	
37	-1	79	0	18	0	42	61	18	0	
77	4	81	0	-42	0	4	125	120	4	
49	0	84	0	50	23	35	35	0	0	
37	0	79	-1	0	0	42	79	36	0	
37	0	80	0	12	12	43	67	24	0	
49	0	81	-1	50	-7	32	32	0	0	
62	0	109	0	62	0	47	47	0	0	
42	-2	76	1	42	0	34	35	0	0	
53	4	83	0	52	-7	30	31	2	0	
71	-4	75	-2	-42	-16	4	119	114	4	
54	-1	87	0	54	0	33	33	0	0	
51	0	78	0	50	-10	27	29	2	0	
45	-4	87	0	46	14	42	41	0	0	
44	0	85	-6	44	0	41	41	0	0	
47	-2	86	1	46	0	39	40	0	0	
46	0	88	-3	46	0	43	42	0	0	
52	-1	81	0	52	-1	29	30	0	0	
44	0	76	0	42	-17	32	35	2	0	
37	0	90	4	26	0	53	64	12	0	
38	0	86	0	36	-19	48	50	2	0	
53	4	83	2	54	1	30	29	0	0	
37	0	80	2	26	0	43	54	10	0	
55	0	82	0	-42	-18	26	126	100	3	
56	-3	76	5	0	0	20	76	56	3	
39	-8	90	1	6	0	52	85	34	0	
38	-2	109	-1	38	0	72	71	0	0	
81	0	84	0	-14	26	3	100	96	4	
56	5	98	2	46	0	42	51	10	3	
46	2	76	0	46	10	30	29	0	0	
50	2	86	-1	50	0	36	37	0	0	
41	0	80	0	38	-27	39	41	2	0	
41	0	76	-3	42	4	34	34	0	0	
55	0	79	0	8	-30	23	71	48	3	
38	0	76	0	36	-29	38	39	2	0	
37	4	106	0	36	0	69	70	0	0	
37	3	104	0	18	7	66	86	20	0	
45	0	81	0	44	-16	35	37	2	0	
37	0	78	0	0	3	42	78	36	0	
83	0	87	8	-4	10	4	92	88	4	
37	0	76	0	34	-2	40	43	2	0	
55	0	81	8	54	0	26	26	0	0	
53	0	83	6	54	8	30	29	0	0	
42	0	87	8	42	0	45	46	0	0	
37	0	104	0	20	2	67	84	16	0	
58	2	86	0	56	0	28	30	2	0	
37	0	80	-6	20	0	43	59	16	0	
49	0	79	0	46	-12	30	32	2	0	
82	0	86	-1	-10	3	3	96	92	4	
45	-1	83	-4	44	-8	37	39	2	0	
37	3	77	0	36	0	40	41	2	0	
44	2	86	0	44	9	42	42	0	0	
55	0	83	1	-24	9	27	108	82	3	
44	5	86	0	42	-17	42	44	2	0	
37	0	82	0	18	13	45	64	18	0	
38	0	78	1	38	0	40	39	0	0	
47	3	106	0	46	0	60	60	0	0	
51	-1	78	0	50	-7	27	29	2	0	
104	-2	105	-1	72	5	1	33	32	4	
56	0	80	0	-2	0	24	83	58	3	
56	0	96	0	42	18	40	55	14	3	
39	5	85	-3	38	0	46	46	0	0	
84	3	87	0	-2	0	3	90	86	4	
50	0	84	0	50	0	34	35	2	0	
43	0	88	-5	42	0	45	46	2	0	
37	0	77	0	28	18	40	48	8	0	
37	0	77	0	2	5	40	74	34	0	
55	0	83	0	56	28	28	26	0	0	
56	0	96	0	52	15	40	44	4	3	
48	0	88	8	46	0	39	41	2	0	
51	0	89	3	52	7	38	37	0	0	
46	0	87	-2	46	0	41	41	0	0	
49	-1	83	0	46	-11	34	36	2	0	
55	0	77	-2	-28	12	21	105	84	3	
43	0	81	4	42	-13	37	39	2	0	
37	-2	79	0	36	0	42	43	0	0	
41	0	81	0	42	13	40	39	0	0	
43	-1	79	0	42	-9	35	37	2	0	
47	-3	79	0	46	0	32	33	0	0	
37	0	79	0	0	-3	42	79	36	0	
105	-4	107	-2	70	0	2	37	34	4	
56	0	97	3	50	-8	41	48	6	3	
53	0	81	2	52	-14	28	29	2	0	
46	0	85	0	44	-21	39	41	2	0	
37	0	79	0	10	-15	43	69	26	0	
56	0	97	1	44	-3	41	53	12	3	
37	0	76	0	36	-29	39	40	2	0	
39	4	81	0	38	0	42	42	0	0	
37	0	79	-3	10	6	43	69	26	0	
59	0	86	0	56	-23	28	30	2	0	
50	-1	87	-5	50	0	37	38	0	0	
44	0	77	0	44	14	34	34	0	0	
56	0	77	0	44	-24	22	34	12	3	
56	0	92	0	56	24	36	35	0	0	
43	0	81	0	44	24	38	37	0	0	
39	3	76	0	38	0	37	37	0	0	
41	1	83	0	42	25	42	42	0	0	
39	0	79	0	38	0	39	40	0	0	
55	0	96	0	46	-21	41	50	8	3	
55	0	82	0	-40	16	26	123	96	3	
41	-1	79	0	38	-30	38	41	2	0	
37	0	81	0	8	-6	44	73	28	0	
37	0	92	0	24	1	55	69	14	0	
37	-4	79	3	36	0	42	43	0	0	
50	4	86	-1	50	0	36	37	2	0	
38	1	79	0	38	13	41	40	0	0	
37	0	75	7	24	22	38	52	14	0	
37	0	77	0	-24	-10	41	103	62	0	
51	0	80	0	52	28	29	28	0	0	
51	0	86	0	52	20	35	34	0	0	
55	2	86	0	54	0	30	32	2	0	
44	0	75	0	42	-27	31	34	2	0	
37	0	78	0	20	-14	42	57	16	0	
37	-32	106	0	34	-1	69	72	4	2	
37	0	75	-5	24	0	38	52	14	0	
56	0	97	2	52	24	41	46	4	3	
41	0	106	0	38	-4	65	67	2	0	
56	0	97	0	44	-5	41	53	12	3	
55	0	76	-5	-20	0	21	97	76	3	
39	3	106	0	38	0	68	67	0	0	
55	0	92	0	-4	-3	36	97	60	3	
41	0	77	0	38	-3	37	39	2	0	
42	-1	97	0	42	0	54	55	2	0	
41	0	88	0	42	2	47	47	0	0	
